session,material,nozzle_mm,pressure_bar,mix_ratio_pct,sensor,filepath
v27,GH40,6.4,4.0,50,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_4_50_Mic147EB.wav
v27,GH40,6.4,4.0,50,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_4_50_Mic46BE.wav
v27,GH40,6.4,4.0,60,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_4_60_AccAxial4507.wav
v27,GH40,6.4,4.0,60,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_4_60_AccRadial4507.wav
v27,GH40,6.4,4.0,60,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_4_60_Mic147EB.wav
v27,GH40,6.4,4.0,60,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_4_60_Mic46BE.wav
v27,GH40,6.4,4.0,70,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_4_70_AccAxial4507.wav
v27,GH40,6.4,4.0,70,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_4_70_AccRadial4507.wav
v27,GH40,6.4,4.0,70,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_4_70_Mic147EB.wav
v27,GH40,6.4,4.0,70,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_4_70_Mic46BE.wav
v27,GH40,6.4,5.5,0,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5.5_0_AccAxial4507.wav
v27,GH40,6.4,5.5,0,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5.5_0_AccRadial4507.wav
v27,GH40,6.4,5.5,0,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5.5_0_Mic147EB.wav
v27,GH40,6.4,5.5,0,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5.5_0_Mic46BE.wav
v27,GH40,6.4,5.5,100,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5.5_100_AccAxial4507.wav
v27,GH40,6.4,5.5,100,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5.5_100_AccRadial4507.wav
v27,GH40,6.4,5.5,100,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5.5_100_Mic147EB.wav
v27,GH40,6.4,5.5,100,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5.5_100_Mic46BE.wav
v27,GH40,6.4,5.5,30,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5.5_30_AccAxial4507.wav
v27,GH40,6.4,5.5,30,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5.5_30_AccRadial4507.wav
v27,GH40,6.4,5.5,30,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5.5_30_Mic147EB.wav
v27,GH40,6.4,5.5,30,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5.5_30_Mic46BE.wav
v27,GH40,6.4,5.5,40,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5.5_40_AccAxial4507.wav
v27,GH40,6.4,5.5,40,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5.5_40_AccRadial4507.wav
v27,GH40,6.4,5.5,40,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5.5_40_Mic147EB.wav
v27,GH40,6.4,5.5,40,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5.5_40_Mic46BE.wav
v27,GH40,6.4,5.5,50,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5.5_50_AccAxial4507.wav
v27,GH40,6.4,5.5,50,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5.5_50_AccRadial4507.wav
v27,GH40,6.4,5.5,50,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5.5_50_Mic147EB.wav
v27,GH40,6.4,5.5,50,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5.5_50_Mic46BE.wav
v27,GH40,6.4,5.5,60,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5.5_60_AccAxial4507.wav
v27,GH40,6.4,5.5,60,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5.5_60_AccRadial4507.wav
v27,GH40,6.4,5.5,60,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5.5_60_Mic147EB.wav
v27,GH40,6.4,5.5,60,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5.5_60_Mic46BE.wav
v27,GH40,6.4,5.5,70,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5.5_70_AccAxial4507.wav
v27,GH40,6.4,5.5,70,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5.5_70_AccRadial4507.wav
v27,GH40,6.4,5.5,70,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5.5_70_Mic147EB.wav
v27,GH40,6.4,5.5,70,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5.5_70_Mic46BE.wav
v27,GH40,6.4,5.0,0,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5_0_AccAxial4507.wav
v27,GH40,6.4,5.0,0,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5_0_AccRadial4507.wav
v27,GH40,6.4,5.0,0,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5_0_Mic147EB.wav
v27,GH40,6.4,5.0,0,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5_0_Mic46BE.wav
v27,GH40,6.4,5.0,100,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5_100_AccAxial4507.wav
v27,GH40,6.4,5.0,100,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5_100_AccRadial4507.wav
v27,GH40,6.4,5.0,100,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5_100_Mic147EB.wav
v27,GH40,6.4,5.0,100,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5_100_Mic46BE.wav
v27,GH40,6.4,5.0,30,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5_30_AccAxial4507.wav
v27,GH40,6.4,5.0,30,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5_30_AccRadial4507.wav
v27,GH40,6.4,5.0,30,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5_30_Mic147EB.wav
v27,GH40,6.4,5.0,30,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5_30_Mic46BE.wav
v27,GH40,6.4,5.0,40,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5_40_AccAxial4507.wav
v27,GH40,6.4,5.0,40,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5_40_AccRadial4507.wav
v27,GH40,6.4,5.0,40,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5_40_Mic147EB.wav
v27,GH40,6.4,5.0,40,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5_40_Mic46BE.wav
v27,GH40,6.4,5.0,50,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5_50_AccAxial4507.wav
v27,GH40,6.4,5.0,50,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5_50_AccRadial4507.wav
v27,GH40,6.4,5.0,50,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5_50_Mic147EB.wav
v27,GH40,6.4,5.0,50,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5_50_Mic46BE.wav
v27,GH40,6.4,5.0,60,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5_60_AccAxial4507.wav
v27,GH40,6.4,5.0,60,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5_60_AccRadial4507.wav
v27,GH40,6.4,5.0,60,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5_60_Mic147EB.wav
v27,GH40,6.4,5.0,60,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5_60_Mic46BE.wav
v27,GH40,6.4,5.0,70,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5_70_AccAxial4507.wav
v27,GH40,6.4,5.0,70,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5_70_AccRadial4507.wav
v27,GH40,6.4,5.0,70,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5_70_Mic147EB.wav
v27,GH40,6.4,5.0,70,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_5_70_Mic46BE.wav
v27,GH40,6.4,6.5,0,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6.5_0_AccAxial4507.wav
v27,GH40,6.4,6.5,0,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6.5_0_AccRadial4507.wav
v27,GH40,6.4,6.5,0,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6.5_0_Mic147EB.wav
v27,GH40,6.4,6.5,0,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6.5_0_Mic46BE.wav
v27,GH40,6.4,6.5,100,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6.5_100_AccAxial4507.wav
v27,GH40,6.4,6.5,100,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6.5_100_AccRadial4507.wav
v27,GH40,6.4,6.5,100,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6.5_100_Mic147EB.wav
v27,GH40,6.4,6.5,100,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6.5_100_Mic46BE.wav
v27,GH40,6.4,6.5,30,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6.5_30_AccAxial4507.wav
v27,GH40,6.4,6.5,30,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6.5_30_AccRadial4507.wav
v27,GH40,6.4,6.5,30,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6.5_30_Mic147EB.wav
v27,GH40,6.4,6.5,30,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6.5_30_Mic46BE.wav
v27,GH40,6.4,6.5,40,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6.5_40_AccAxial4507.wav
v27,GH40,6.4,6.5,40,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6.5_40_AccRadial4507.wav
v27,GH40,6.4,6.5,40,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6.5_40_Mic147EB.wav
v27,GH40,6.4,6.5,40,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6.5_40_Mic46BE.wav
v27,GH40,6.4,6.5,50,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6.5_50_AccAxial4507.wav
v27,GH40,6.4,6.5,50,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6.5_50_AccRadial4507.wav
v27,GH40,6.4,6.5,50,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6.5_50_Mic147EB.wav
v27,GH40,6.4,6.5,50,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6.5_50_Mic46BE.wav
v27,GH40,6.4,6.5,60,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6.5_60_AccAxial4507.wav
v27,GH40,6.4,6.5,60,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6.5_60_AccRadial4507.wav
v27,GH40,6.4,6.5,60,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6.5_60_Mic147EB.wav
v27,GH40,6.4,6.5,60,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6.5_60_Mic46BE.wav
v27,GH40,6.4,6.5,70,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6.5_70_AccAxial4507.wav
v27,GH40,6.4,6.5,70,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6.5_70_AccRadial4507.wav
v27,GH40,6.4,6.5,70,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6.5_70_Mic147EB.wav
v27,GH40,6.4,6.5,70,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6.5_70_Mic46BE.wav
v27,GH40,6.4,6.0,0,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6_0_AccAxial4507.wav
v27,GH40,6.4,6.0,0,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6_0_AccRadial4507.wav
v27,GH40,6.4,6.0,0,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6_0_Mic147EB.wav
v27,GH40,6.4,6.0,0,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6_0_Mic46BE.wav
v27,GH40,6.4,6.0,100,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6_100_AccAxial4507.wav
v27,GH40,6.4,6.0,100,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6_100_AccRadial4507.wav
v27,GH40,6.4,6.0,100,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6_100_Mic147EB.wav
v27,GH40,6.4,6.0,100,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6_100_Mic46BE.wav
v27,GH40,6.4,6.0,30,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6_30_AccAxial4507.wav
v27,GH40,6.4,6.0,30,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6_30_AccRadial4507.wav
v27,GH40,6.4,6.0,30,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6_30_Mic147EB.wav
v27,GH40,6.4,6.0,30,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6_30_Mic46BE.wav
v27,GH40,6.4,6.0,40,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6_40_AccAxial4507.wav
v27,GH40,6.4,6.0,40,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6_40_AccRadial4507.wav
v27,GH40,6.4,6.0,40,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6_40_Mic147EB.wav
v27,GH40,6.4,6.0,40,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6_40_Mic46BE.wav
v27,GH40,6.4,6.0,50,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6_50_AccAxial4507.wav
v27,GH40,6.4,6.0,50,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6_50_AccRadial4507.wav
v27,GH40,6.4,6.0,50,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6_50_Mic147EB.wav
v27,GH40,6.4,6.0,50,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6_50_Mic46BE.wav
v27,GH40,6.4,6.0,60,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6_60_AccAxial4507.wav
v27,GH40,6.4,6.0,60,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6_60_AccRadial4507.wav
v27,GH40,6.4,6.0,60,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6_60_Mic147EB.wav
v27,GH40,6.4,6.0,60,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6_60_Mic46BE.wav
v27,GH40,6.4,6.0,70,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6_70_AccAxial4507.wav
v27,GH40,6.4,6.0,70,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6_70_AccRadial4507.wav
v27,GH40,6.4,6.0,70,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6_70_Mic147EB.wav
v27,GH40,6.4,6.0,70,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_6_70_Mic46BE.wav
v27,GH40,6.4,7.5,0,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7.5_0_AccAxial4507.wav
v27,GH40,6.4,7.5,0,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7.5_0_AccRadial4507.wav
v27,GH40,6.4,7.5,0,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7.5_0_Mic147EB.wav
v27,GH40,6.4,7.5,0,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7.5_0_Mic46BE.wav
v27,GH40,6.4,7.5,100,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7.5_100_AccAxial4507.wav
v27,GH40,6.4,7.5,100,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7.5_100_AccRadial4507.wav
v27,GH40,6.4,7.5,100,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7.5_100_Mic147EB.wav
v27,GH40,6.4,7.5,100,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7.5_100_Mic46BE.wav
v27,GH40,6.4,7.5,30,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7.5_30_AccAxial4507.wav
v27,GH40,6.4,7.5,30,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7.5_30_AccRadial4507.wav
v27,GH40,6.4,7.5,30,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7.5_30_Mic147EB.wav
v27,GH40,6.4,7.5,30,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7.5_30_Mic46BE.wav
v27,GH40,6.4,7.5,40,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7.5_40_AccAxial4507.wav
v27,GH40,6.4,7.5,40,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7.5_40_AccRadial4507.wav
v27,GH40,6.4,7.5,40,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7.5_40_Mic147EB.wav
v27,GH40,6.4,7.5,40,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7.5_40_Mic46BE.wav
v27,GH40,6.4,7.5,50,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7.5_50_AccAxial4507.wav
v27,GH40,6.4,7.5,50,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7.5_50_AccRadial4507.wav
v27,GH40,6.4,7.5,50,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7.5_50_Mic147EB.wav
v27,GH40,6.4,7.5,50,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7.5_50_Mic46BE.wav
v27,GH40,6.4,7.5,60,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7.5_60_AccAxial4507.wav
v27,GH40,6.4,7.5,60,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7.5_60_AccRadial4507.wav
v27,GH40,6.4,7.5,60,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7.5_60_Mic147EB.wav
v27,GH40,6.4,7.5,60,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7.5_60_Mic46BE.wav
v27,GH40,6.4,7.5,70,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7.5_70_AccAxial4507.wav
v27,GH40,6.4,7.5,70,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7.5_70_AccRadial4507.wav
v27,GH40,6.4,7.5,70,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7.5_70_Mic147EB.wav
v27,GH40,6.4,7.5,70,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7.5_70_Mic46BE.wav
v27,GH40,6.4,7.0,0,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7_0_AccAxial4507.wav
v27,GH40,6.4,7.0,0,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7_0_AccRadial4507.wav
v27,GH40,6.4,7.0,0,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7_0_Mic147EB.wav
v27,GH40,6.4,7.0,0,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7_0_Mic46BE.wav
v27,GH40,6.4,7.0,100,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7_100_AccAxial4507.wav
v27,GH40,6.4,7.0,100,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7_100_AccRadial4507.wav
v27,GH40,6.4,7.0,100,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7_100_Mic147EB.wav
v27,GH40,6.4,7.0,100,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7_100_Mic46BE.wav
v27,GH40,6.4,7.0,30,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7_30_AccAxial4507.wav
v27,GH40,6.4,7.0,30,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7_30_AccRadial4507.wav
v27,GH40,6.4,7.0,30,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7_30_Mic147EB.wav
v27,GH40,6.4,7.0,30,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7_30_Mic46BE.wav
v27,GH40,6.4,7.0,40,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7_40_AccAxial4507.wav
v27,GH40,6.4,7.0,40,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7_40_AccRadial4507.wav
v27,GH40,6.4,7.0,40,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7_40_Mic147EB.wav
v27,GH40,6.4,7.0,40,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7_40_Mic46BE.wav
v27,GH40,6.4,7.0,50,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7_50_AccAxial4507.wav
v27,GH40,6.4,7.0,50,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7_50_AccRadial4507.wav
v27,GH40,6.4,7.0,50,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7_50_Mic147EB.wav
v27,GH40,6.4,7.0,50,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7_50_Mic46BE.wav
v27,GH40,6.4,7.0,60,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7_60_AccAxial4507.wav
v27,GH40,6.4,7.0,60,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7_60_AccRadial4507.wav
v27,GH40,6.4,7.0,60,Mic147EB,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7_60_Mic147EB.wav
v27,GH40,6.4,7.0,60,Mic46BE,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7_60_Mic46BE.wav
v27,GH40,6.4,7.0,70,AccAxial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7_70_AccAxial4507.wav
v27,GH40,6.4,7.0,70,AccRadial4507,D:\IAESTE\iaeste26-blasting-sound-main\data\v27\WAV\GH40_6_7_70_AccRadial4507.wav
